Recipe ID;Recipe Name;Recipe Photo;Total Reviews;Author;Prep Time;Cook Time;Total Time;Ingredients;Total Ingredients;Description
8571;Blackened Chicken Recipe ;https://images.media-allrecipes.com/userphotos/560x315/4538204.jpg;734;Karena;10 m;10 m;20 m;paprika,salt,pepper,cumin,thyme,pepper,onion,chicken;8;Preheat oven to 350 degrees F (175 degrees C). Lightly grease a baking sheet. Heat a cast iron skillet over high heat for 5 minutes until it is smoking hot.**Mix together the paprika, salt, cayenne, cumin, thyme, white pepper, and onion powder. Oil the chicken breasts with cooking spray on both sides, then coat the chicken breasts evenly with the spice mixture.**Place the chicken in the hot pan, and cook for 1 minute. Turn, and cook 1 minute on other side. Place the breasts on the prepared baking sheet.**Bake in the preheated oven until no longer pink in the center and the juices run clear, about 5 minutes.**
8584;Holiday Chicken Salad Recipe ;https://images.media-allrecipes.com/userphotos/560x315/708660.jpg;1k;emmaxwell;15 m;X;15 m;chicken,mayonnaise,paprika,cranberry,celery,green onion,bell pepper,pecan,salt,black pepper;10;'In a medium bowl, mix together mayonnaise with paprika and seasoned salt.  Blend in dried cranberries, celery, bell pepper, onion, and nuts.  Add chopped chicken, and mix well.  Season with black pepper to taste.  Chill 1 hour.
8600;Chicken Nuggets Recipe ;https://images.media-allrecipes.com/userphotos/560x315/4461090.jpg;58;Megami;10 m;20 m;30 m;chicken,corn oil,egg,water,flour,sesame,salt;7;Rinse chicken with cold water and pat dry with paper towels. Cut into 1x1x1/2 inch pieces.**Fill a deep fryer with corn oil, no more than 1/3 full. Heat to medium heat.**Place egg and water in a small bowl and mix well. Add the flour, sesame seeds and salt, stirring until a smooth batter is formed.**Dip chicken pieces in batter and drain off any excess. Add battered chicken, a few pieces at a time, to the hot oil. Fry about 4 minutes or until golden brown and done (remove chicken from oil to test). Drain on paper towels.**
8601;Herbed Chicken Nuggets Recipe ;https://images.media-allrecipes.com/userphotos/560x315/1027752.jpg;201;Amy;25 m;15 m;40 m;chicken,egg,water,parsley,thyme,red pepper,bread,wheat germ,basil,black pepper,vegetable oil;11;Preheat oven to 425 degrees F (220 degrees C). Spray a baking sheet with non-stick cooking spray.**Trim any fat from chicken and cut into 1-inch cubes.**In a bowl, beat the eggs with the water and add the chicken.**Combine the parsley, thyme, red pepper, bread crumbs, wheat germ, basil and pepper. Stir in the oil with a fork and mix well to distribute evenly. Pour seasoning mixture into a resealable plastic bag and toss the chicken pieces to coat.**Place coated chicken pieces on the prepared baking sheet and bake at 425 degrees F (220 degrees C) for 10 minutes, turn the pieces, and bake for an additional 5 minutes.**
8608;Chicken Newburg Recipe ;https://images.media-allrecipes.com/userphotos/560x315/1024075.jpg;15;Beth;15 m;10 m;25 m;onion,vegetable oil,salt,black pepper,tarragon,chicken broth,flour,milk,chicken,egg,lemon juice,sherry,bell pepper,avocado,bread;15;Saute onion in oil for about 3 minutes. Stir in the flour, salt, ground pepper, tarragon, chicken broth and milk and cook until the mixture thickens, stirring constantly.**Add the chicken pieces to the mixture. Blend in the egg yolk, then the lemon juice, sherry and bell pepper. Cook until chicken is heated through, about 5 minutes. Stir in the avocado and serve on toast! Voila!**
8611;Quick Chicken And Wine Recipe ;https://images.media-allrecipes.com/userphotos/560x315/16509.jpg;200;Mayra Martinez;10 m;30 m;40 m;chicken,egg,parmesan,salt,black pepper,white wine,butter;7;Season chicken with salt and pepper to taste. In a shallow plate, spread Parmesan cheese. Divide chicken into three parts and dip seasoned chicken in eggs, then coat well with Parmesan cheese. Repeat until all of the chicken pieces are well coated (if you run short on egg and Parmesan, add one more egg and more Parmesan as needed).**In a skillet, melt butter or margarine over medium high heat. Cook chicken, stirring frequently, until golden brown.**Reduce heat and add wine. Cover and simmer over low heat for 20 minutes**
8615;Pita Chicken Recipe ;https://images.media-allrecipes.com/userphotos/250x250/634543.jpg;57;Kim Fliehmann;15 m;15 m;30 m;chicken,olive,garlic,onion,salt,black pepper,pepper,salsa,bread,tomato,lettuce,avocado,sour cream;13;Cut chicken into strips. In a skillet, saute in hot oil until almost done. Sprinkle garlic powder, onion powder, salt, ground black pepper and cayenne pepper over chicken. Add salsa and simmer until done (about 5 minutes).**Split pitas in half, fill with chicken and garnish with tomatoes, lettuce, avocados and sour cream. Add whatever garnishes you like and eat!**
8616;Port And Mushroom Sauce Chicken Recipe ;https://images.media-allrecipes.com/userphotos/250x250/265218.jpg;67;Carol Alter;10 m;20 m;30 m;olive,chicken,whole wheat,shallot,white wine,chicken,mushroom,tarragon,port,parsley;10;In a deep skillet, heat oil on high. Coat chicken with flour, add to skillet, reduce heat and cook on low for 10 minutes (or until cooked through). Remove chicken breasts to a platter and keep warm.**To the same skillet, add the shallots, saute for 1 minute, then add wine and heat until reduced by half. Add stock and heat for 5 minutes until sauce thickens.**Meanwhile, in a small pan, saute mushrooms in a little oil. Add tarragon to mushrooms, then add both to the chicken and wine sauce. Cook all for 7 minutes, stir in port and cook for 5 more minutes.**Arrange the chicken on a platter and spoon sauce over it. Garnish with parsley and extra thyme sprigs. Serve.**
8618;Easy Chicken Pot Pie Recipe ;https://images.media-allrecipes.com/userphotos/560x315/3766684.jpg;317;Tressie Grant;10 m;30 m;40 m;pie,vegetable,chicken,chicken,milk;5;Preheat oven to 350 degrees F (175 degrees C).**In a bowl combine the mixed vegetables, chicken, cream of chicken soup and milk. Pour mixture into one of the pie crusts. Turn the other crust over and pop out of the tin onto the top of the filled pie. Seal the edges and poke holes in top crust.**Bake at 350 degrees F (175  degrees C) for 30 minutes or until crust is golden brown.**
8627;White Chili I Recipe ;https://images.media-allrecipes.com/userphotos/250x250/94525.jpg;405;Dierdre Dee;10 m;25 m;35 m;olive,chicken,onion,chicken broth,chile,garlic,cumin,oregano,cilantro,pepper,bean,green onion,monterey jack;13;Heat oil in a large saucepan over medium-high heat. Cook chicken and onion in oil 4 to 5 minutes, or until onion is tender.**Stir in the chicken broth, green chiles, garlic powder, cumin, oregano, cilantro, and cayenne pepper. Reduce heat, and simmer for 15 minutes.**Stir in the beans, and simmer for 5 more minutes, or until chicken is no longer pink and juices run clear. Garnish with green onion and shredded cheese.**
8635;Southern Fried Chicken Recipe ;https://images.media-allrecipes.com/userphotos/560x315/3829823.jpg;239;Cindy Garrick;15 m;20 m;35 m;chicken,flour,salt,black pepper,paprika,vegetable oil;6;Season chicken pieces with salt, pepper, and paprika.  Roll in flour.**Add 1/2 to 3/4 inch oil to a large, heavy skillet. Heat to approximately 365 degrees F (185 degrees C).  Place chicken pieces in hot oil.  Cover, and fry until golden, turning once, 15 to 20 minutes.  Drain on paper towels.**
8650;Fabulous Fajitas Recipe ;https://images.media-allrecipes.com/userphotos/560x315/656089.jpg;203;APIED;15 m;15 m;30 m;bell pepper,bell pepper,onion,mushroom,chicken,salad dressing,tortillas;7;Cut peppers and onion into thin slices. Do not dice, leave slices long and thin.**Saute peppers and onion in a small amount of oil until tender. Add mushrooms and chicken. Continue to cook on low heat until heated through. Stir in dry salad dressing mix and blend thoroughly.**Warm tortillas and roll mixture inside. If desired top with shredded cheddar cheese, diced tomato and shredded lettuce.**
8651;Garden Chicken Stir Fry Recipe ;https://images.media-allrecipes.com/userphotos/560x315/5613382.jpg;33;Jean McKinney;15 m;20 m;35 m;olive,chicken,carrot,onion,mushroom,zucchini,squash,pecan,black pepper;9;Lightly coat the bottom of a nonstick skillet or wok with oil. Over medium heat, cook and stir the chicken strips until lightly brown. Add carrots and onion, and cook for 3 minutes.**Add mushrooms, zucchini, and squash. Cook until squash begins to soften. Add pecans, and sprinkle season with pepper. Toss in pan for 2 to 3 minutes and serve.**
8655;Chicken Melt Recipe ;https://images.media-allrecipes.com/userphotos/250x250/837349.jpg;22;Annie;15 m;25 m;40 m;butter,onion,garlic,chicken,red wine,rosemary,thyme,swiss cheese,muffin;9;Preheat the grill for high heat.**Melt the butter in a skillet over medium heat. Place the onion slices in the skillet, sprinkle with garlic powder, and saute until onions are translucent. Remove from heat, and set aside.**Lightly oil the grill grate. Place the chicken breast halves on the grill, and sprinkle with wine, rosemary, and thyme. Cook for about 8 minutes. Turn, and continue cooking 8 minutes, or until juices run clear. Place a slice of cheese on each breast half, and top with onions. Cook until cheese starts to melt. Serve on toasted English muffins.**
8658;Paprika Chicken with Mushrooms Recipe ;https://images.media-allrecipes.com/userphotos/560x315/542420.jpg;296;MARLANA ADAMEK;15 m;25 m;40 m;chicken,paprika,pepper,garlic,butter,onion,mushroom;7;Pound chicken breasts to 1/2 inch thickness. Sprinkle both sides of each chicken breast liberally with paprika, salt, pepper, and garlic powder.**In a large skillet, melt the butter over medium heat. Arrange chicken breasts in the pan, cover, and cook for 10 minutes. Turn chicken breasts over, and layer the thinly sliced onions and mushrooms on top of the chicken. Cover, and cook for 10 minutes.**Remove lid, and mix onions and mushrooms into the butter sauce. Reduce heat to low, and cook uncovered for 5 minutes.**
8680;'Caryn''s Chicken Recipe ';https://images.media-allrecipes.com/userphotos/250x250/8494.jpg;45;Caryn;10 m;10 m;20 m;chicken,orange juice,green onion,black pepper;4;'Hit the chicken fillets with a tenderizing mallet until they are slightly thinned out.**Put the orange juice, green onions and black pepper into a skillet over medium heat. Don''t cook over high heat, or the juice will burn and go bitter.**Poach the chicken in the juice mixture until it is firm and the juices run clear. This usually takes about 10 minutes, depending on the thickness of the filets. Place the chicken on a serving plate and pour some of the juice mixture on top. Serve.**'
8701;Chicken Breasts with Balsamic Vinegar and Garlic Recipe ;https://images.media-allrecipes.com/userphotos/560x315/335668.jpg;2k;colleenlora;5 m;25 m;30 m;chicken,pepper,mushroom,flour,olive,garlic,vinegar,chicken broth,bay leaf,thyme,butter;11;Season the chicken with salt and pepper. Rinse the mushrooms and pat dry. Season the flour with salt and pepper and dredge the chicken breasts in the flour mixture. Heat oil in a skillet over medium high heat and saute the chicken until it is nicely browned on one side (about 3 minutes).**Add the garlic. Turn the chicken breasts and scatter the mushrooms over them. Continue frying, shaking the skillet and stirring the mushrooms. Cook for about 3 minutes, then add the vinegar, broth, bay leaf and thyme. Cover tightly and simmer over medium low heat for 10 minutes, turning occasionally.**Transfer the chicken to a warm serving platter and cover with foil. Set aside. Continue simmering the sauce, uncovered, over medium high heat for about 7 minutes. Swirl in the butter or margarine and discard the bay leaf. Pour this mushroom sauce mixture over the chicken and serve.**
8720;Honey Mustard Grilled Chicken Recipe ;https://images.media-allrecipes.com/userphotos/560x315/438013.jpg;1k;Connie;15 m;20 m;35 m;mustard,honey,mayonnaise,steak sauce,chicken;5;Preheat the grill for medium heat.**In a shallow bowl, mix the mustard, honey, mayonnaise, and steak sauce. Set aside a small amount of the honey mustard sauce for basting, and dip the chicken into the remaining sauce to coat.**Lightly oil the grill grate. Grill chicken over indirect heat for 18 to 20 minutes, turning occasionally, or until juices run clear. Baste occasionally with the reserved sauce during the last 10 minutes. Watch carefully to prevent burning!**
8761;Chicken Scampi II Recipe ;https://images.media-allrecipes.com/userphotos/250x250/21014.jpg;820;CYNDEE1942;5 m;20 m;25 m;butter,olive,parsley,basil,oregano,garlic,salt,lemon juice,chicken;9;In a skillet heat the butter or margarine and oil over medium high until the butter/margarine melts. Add the parsley, basil, oregano and garlic and salt and mix together in the skillet. Stir in lemon juice.**Then add the chicken and saute for about 3 minutes or until white. Lower the heat and cook for about 10 to 15 minutes or until chicken is cooked through and the juices run clear. More butter/margarine can be added if needed.**
8780;Quick Chicken Marsala Recipe ;https://images.media-allrecipes.com/userphotos/560x315/535425.jpg;158;Susan;5 m;20 m;25 m;butter,chicken,mushroom,marsala;4;In a large skillet, saute the chicken breasts in butter. Once chicken is lightly browned on all sides, add the soup (undiluted) and Marsala wine. Cover and simmer until chicken is no longer pink inside, about 20 minutes. Ready to serve!**
8788;Grilled Pineapple Chicken Sandwiches Recipe ;https://images.media-allrecipes.com/userphotos/560x315/887037.jpg;20;Jenny;5 m;15 m;20 m;pineapple,mustard,chicken,bell pepper,sandwich;5;Grill or broil the chicken breasts and pineapple slices, brushing occasionally with honey mustard. Cook the chicken breasts until no longer pink in the center and the juices run clear. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C). Serve the chicken on sandwich rolls, topped with pineapple slices and red bell pepper rings.**
